data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
#event+id,#country+code,#event+code,#event+code,#date+occurred,#date+year,#meta+time_precision,#event+type,#event+subtype,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,#geo+precision+code,#meta+source,,#description,#affected+killed,#date+updated,#country+code
5545399,356,IND56684,56684,2019-06-25,2019,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,,,0,60,Southern Asia,India,Uttarakhand,Dehradun,Dehradun,Dehradun,30.3229,78.0316,1,Pioneer (India),National,"On 25 June, approximately 1200 State Junior High School Teachers Association members demonstrated in Dehradun city (Uttarakhand) to oppose the order to merge the positions of teachers in Junior High and High Schools. [size=1200]",0,1562070145,IND
5545418,356,IND56709,56709,2019-06-25,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Uttar Pradesh,Allahabad,Allahabad,Allahabad,25.4447,81.8432,1,Hindustan Times,National,"On 25 June, a large number of student leaders demonstrated at the office of the dean of students on the campus of Allahabad University in Allahabad city (Uttar Pradesh) to oppose the recommendation to replace the students union with a student council. [size=large number]",0,1562070145,IND
5545679,524,NEP6024,6024,2019-06-25,2019,1,Riots,Mob violence,Rioters (Nepal),,5,Civilians (Nepal),Teachers (Nepal),7,57,Southern Asia,Nepal,East,Sagarmatha,Saptari,Rajbiraj,26.5397,86.7480,1,INSEC,Other,"On June 25, a group beat up a teacher of Peace Zone Model School at Rajbiraj Municipality (Saptari district, Sagarmatha). The victim succumbed to injuries while undergoing treatment at the hospital. [size= about 9]",1,1562070145,NPL
6027873,818,EGY9762,9762,2019-06-24,2019,1,Violence against civilians,Attack,Military Forces of Egypt (2014-),,1,Civilians (Egypt),Students (Egypt),7,17,Northern Africa,Egypt,North Sinai,El Arish 1,,Al Arish,31.1316,33.7984,1,Madamasr; Facebook,New media-National,"On June 24, following several coordinated IS attacks in Al Arish, close to a new bus station where one of the attacks took place, a military vehicle fired mistakenly at a car driven by local residents. One man was killed and another one suffering severe burn wounds got ""his arm amputated"" at the Hospital. A woman was also shot in the leg. Another source mentions other civilians allegedly injured by the army, notably a university student.",1,1571164375,EGY
6012938,788,TUN5494,5494,2019-06-24,2019,1,Protests,Peaceful protest,Protesters (Tunisia),Health Workers (Tunisia),6,,,0,60,Northern Africa,Tunisia,Bizerte,Bizerte Nord,,Bizerte,37.2744,9.8739,1,Radio Tunisienne,National,"On June 24, employees of the University Hospital Habib Bouqatfa, from the emergency department, protested in the morning against insecurity and assaults targeting health workers. [size=no report]",0,1569881462,TUN
6069996,364,IRN4679,4679,2019-06-24,2019,1,Protests,Peaceful protest,Protesters (Iran),Students (Iran),6,,,0,60,Middle East,Iran,Isfahan,Isfahan,Central,Isfahan,32.6525,51.6746,1,Eteraze Bazar,New media,"On 24/6/2019, students at the Computer engineering department of Isfahan University staged a protest, demining stricter rules against plagiarism. [size=hundreds]",0,1571164561,IRN
5544159,364,IRN4693,4693,2019-06-24,2019,1,Protests,Peaceful protest,Protesters (Iran),Labour Group (Iran),6,,,0,60,Middle East,Iran,East Azarbaijan,Bonab,Central,Bonab,37.3404,46.0561,1,Ettehad,National,"On 24/6/2019, a group of laid-off workers of Bonab University staged a rally. [size=no report]",0,1562020013,IRN
5545033,50,BGD16212,16212,2019-06-24,2019,1,Protests,Peaceful protest,Protesters (Bangladesh),Health Workers (Bangladesh),6,,,0,60,Southern Asia,Bangladesh,Barisal,Barisal,Barisal,Barisal,22.7050,90.3701,1,Dhaka Tribune,National,"On June 24, doctors of Barisal Sher E Bangla Medical College Hospital (SBMCH) formed a human chain in front of the hospital in Barisal city protesting the attack on a doctor that took place in Barguna General Hospital on 19 June. Doctors demanded exemplary punishment of the culprits as well as safety, and security for physicians at their workplace. [size=no report]",0,1562070144,BGD
5545274,356,IND56546,56546,2019-06-24,2019,1,Protests,Peaceful protest,Protesters (India),Students (India); Women (India),6,,,0,60,Southern Asia,India,Assam,Dhubri,Dhubri,Dhubri,26.0205,89.9740,1,Assam Tribune,Subnational,"On 24 June, hundreds of students of Dhubri Girls' College staged a protest in Dhubri city (Assam) demanding free admission for students with economically weak background. [size=hundreds]",0,1562070145,IND
5545277,356,IND56550,56550,2019-06-24,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Assam,Kamrup Metropolitan,Guwahati,Guwahati,26.1892,91.7722,1,Pratidin Time,Subnational,"On 24 June, students of Cotton University staged a protest in the city of Guwahati (Kamrup Metropolitan district, Assam) against the university's plan to introduce uniforms. [size=no report]",0,1562070145,IND
5545290,356,IND56565,56565,2019-06-24,2019,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,,,0,60,Southern Asia,India,Kerala,Kozhikode,Kozhikode,Kozhikode,11.2480,75.7804,1,Times of India,National,"On June 24, BJP Kozhikode North and South Constituency committees conducted a protest march to the Kozhikode Government Medical College in Kozhikode city (Kozhikode, Kerala), demanding the authorities to restore the distribution of medicines and stents by clearing the pending dues of the suppliers. [size=no report]",0,1562070145,IND
5545291,356,IND56566,56566,2019-06-24,2019,1,Protests,Peaceful protest,Protesters (India),BJYM: Bharatiya Janata Yuva Morcha,6,,,0,60,Southern Asia,India,Kerala,Palakkad,Palakkad,Palakkad,10.7744,76.6562,1,The Hindu,National,"On June 24, the Bharatiya Janata Yuva Morcha (BJYM) took out a protest march in Palakkad city (Palakkad, Kerala), against regularisation of temporary postings at medical college. [size=no report]",0,1562070145,IND
5545307,356,IND56585,56585,2019-06-24,2019,1,Protests,Peaceful protest,Protesters (India),BJYM: Bharatiya Janata Yuva Morcha,6,,,0,60,Southern Asia,India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.3840,78.4563,1,Times of India,National,"On June 24, Bharatiya Janata Yuva Morcha (BJYM) protested in front of the Commissioner and Director of School Education (C&DSE) office in Hyderabad city (Hyderabad, Telangana). They demanded that the state should regulate school fee and schools should be allowed to hike fee once in three years taking inflation and expenditure into account. [size=no report]",0,1562070145,IND
5545311,356,IND56589,56589,2019-06-24,2019,1,Protests,Peaceful protest,Protesters (India),SFI: Students Federation of India; Students (India),6,,,0,60,Southern Asia,India,Tripura,West Tripura,Agartala,Agartala,23.8330,91.2864,1,Tripura Infoway,Subnational,"On 24 June, CPI-M's students wing SFI staged a protest in the city of Agartala (West Tripura district, Tripura) demanding immediate cancellation of the government's decision to hand over 20 state-run schools to the private sector. [size=no report]",0,1562070145,IND
5545341,356,IND56624,56624,2019-06-24,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Jammu and Kashmir,Doda,Thatri,Kahara,33.0940,75.8704,1,Daily Excelsior,Subnational,"On 24 Jun, Government Higher Secondary School Malnaoo students staged a protest and blocked the Gandoh-Doda-Thathri road at Kahara town (Doda, J&K), decrying a shortage of public transportation options. [size=large number]",0,1562070145,IND
5545357,356,IND56648,56648,2019-06-24,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Himachal Pradesh,Kullu,Kullu,Kullu,31.9585,77.1082,2,Chandigarh Tribune,Subnational,"On 24 June, Government Degree College students sat on dharna and blocked a road at Sarvari in Kullu district (Himachal Pradesh) to oppose the poor bus service. [size=no report]",0,1562070145,IND
5545625,360,IDN895,895,2019-06-24,2019,1,Protests,Peaceful protest,Protesters (Indonesia),PMII: Indonesian Islamic Student Movement; Students (Indonesia); Muslim Group (Indonesia),6,,,0,60,South-Eastern Asia,Indonesia,East Java,Surabaya,Surabaya,Surabaya,-7.2492,112.7510,1,Tribunnews,National,"On June 24, 2019, dozens of protesters from PMII: Indonesian Islamic Student Movement held a peaceful protest outside the Department of Education in Surabaya city, East Java province. They were voicing their rejection of new legislation- Permendikbud 51- which limits school applications based on the applicants' residency. [size=dozens]",0,1562070145,IDN
5545660,524,NEP6004,6004,2019-06-24,2019,1,Strategic developments,Disrupted weapons use,Military Forces of Nepal (2015-),,1,Unidentified Armed Group (Nepal),,3,13,Southern Asia,Nepal,East,Sagarmatha,Solukhumbu,Lokhim,27.4392,86.7703,1,INSEC,Other,"On June 24, a team of Nepal Army disposed a suspicious material found at the premises of Janta Secondary School at Thulung Dudhkoshi Rural Municipality's Lokhim locality (Solukhumbu district, Sagarmatha).",0,1562070145,NPL
5545996,70,BIH367,367,2019-06-24,2019,1,Protests,Peaceful protest,Protesters (Bosnia and Herzegovina),Teachers (Bosnia and Herzegovina),6,,,0,60,Europe,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,Una-Sana Canton,,Bihac,44.8169,15.8708,1,Dnevni Avaz,National,"On June 24, teachers protested in the Bosnian city of Bihac, demanding smaller rural schools not be joined with the main city schools. They also demanded higher wages. [size=no report]",0,1562095080,BIH
6255760,0,XKX244,244,2019-06-24,2019,1,Protests,Peaceful protest,Protesters (Kosovo),,6,,,0,60,Europe,Kosovo,Mitrovica,Mitrovica,,Mitrovica,42.8868,20.8669,1,BBC News,Regional,"On June 24, a group of citizens protested in Mitrovica, Kosovo, against building of a new mosque, demanding a school or hospital be built instead. [size=no report]",0,1572403704,XKX
6288980,4,AFG21002,21002,2019-06-23,2019,1,Protests,Excessive force against protesters,Private Security Forces (Afghanistan),,8,Protesters (Afghanistan),,6,68,Southern Asia,Afghanistan,Herat,Gulran,,Gulran,35.1055,61.6873,1,New York Times,International,"On June 23 2019, 1 civilian was killed and 2 were wounded when security guards of Gulran district governor opened fire on civilians who protested the attack on 2 school students by the governor's guards in Herat.",1,1572403753,AFG
5544158,364,IRN4692,4692,2019-06-23,2019,1,Protests,Peaceful protest,Protesters (Iran),Labour Group (Iran),6,,,0,60,Middle East,Iran,East Azarbaijan,Bonab,Central,Bonab,37.3404,46.0561,1,Ettehad,National,"On 23/6/2019, a group of laid-off workers of Bonab University staged a rally. [size=no report]",0,1562020013,IRN
5545215,356,IND56500,56500,2019-06-23,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Bihar,Patna,Patna,Patna,25.5941,85.1356,1,Times of India,National,"On 23 June, students blocked traffic at the College of Commerce, Arts and Sciences and TPS College in Patna (Patna, Bihar) in protest they were not admitted to their exams as they were late. [size=no report]",0,1562070145,IND
5545221,356,IND56507,56507,2019-06-23,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Manipur,Imphal West,Imphal,Imphal,24.7908,93.9302,1,Imphal Times,Subnational,"On 23 June, students of 5 colleges affiliated with DM University staged a protest in the city of Imphal (Imphal West district, Manipur) against the recent shutdown of the university. [size=no report]",0,1562070145,IND
5545622,360,IDN892,892,2019-06-23,2019,1,Protests,Peaceful protest,Protesters (Indonesia),Students (Indonesia),6,,,0,60,South-Eastern Asia,Indonesia,Yogyakarta,Yogyakarta,Yogyakarta,Yogyakarta,-7.7950,110.3690,1,Detik,National,"On June 23, 2019, dozens of protesters, including students, held a peaceful protest in Yogyakarta city, Yogyakarta province. They demanded the government change the regulation of school application zones which they consider to be unfair. [size=dozens]",0,1562070145,IDN
5568218,586,PAK50825,50825,2019-06-23,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Students (Pakistan); Teachers (Pakistan); Labour Group (Pakistan),6,,,0,60,Southern Asia,Pakistan,Punjab,Rawalpindi,Taxila,Taxila,33.7475,72.8102,1,Nation (Pakistan); Dawn (Pakistan),National,"On June 23, students from various faculties of University of Engineering and Technology (UET), Taxila, supported by teachers and other staff members held a protest rally, boycotted exams and staged a sit-in outside the administration block at the university in Taxila town (Rawalpindi, Punjab) against the university administration over alleged ""unfriendly policies"" of the administration, delayed appointment of a permanent VC and lack of facilities. The sit-in forced university administration to suspend bus transport service to pick up students from various cities leading to cancellation of annual exams. Protest sit-in ongoing as of June 24. [size=scores]",0,1563305276,PAK
6047436,760,SYR62882,62882,2019-06-23,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Syria (2000-) Syrian Arab Air Force,,1,,,0,10,Middle East,Syria,Idleb,Al Ma'ra,Kafr Nobol,Sfuhen,35.6073,36.4645,1,Liveuamap; SOHR; SNHR,Local partner-Other,"On 23 June, 2019, regime warplanes carried out airstrikes on Sfuhen in Idleb, impacting Abu Tharr Al Ghafari primary school, partially destroying its fence, and damaging its building. Neither injuries nor fatalities were reported.",0,1571164401,SYR
6047444,760,SYR62904,62904,2019-06-23,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Syria (2000-) Syrian Arab Air Force,,1,Civilians (Syria),Teachers (Syria),7,17,Middle East,Syria,Idleb,Ariha,Ehsem,Joseph,35.7185,36.4776,1,Liveuamap; SOHR; SNHR,Local partner-Other,"On 23 June, 2019, regime warplanes carried out airstrikes on Joseph in Idleb, killing 5 people, including 2 young girls and 1 woman, and wounding more than 8 others and damaging a primary school, partially destroying its fence. A woman died on 09-07 from injuries sustained during the airstrikes. Total fatalities 6.",6,1571164401,SYR
6119533,364,IRN4650,4650,2019-06-22,2019,1,Protests,Peaceful protest,Protesters (Iran),Students (Iran),6,,,0,60,Middle East,Iran,North Khorasan,Esfarayen,Central,Esfarayen,37.0765,57.5101,1,Manoto,International,"On 22/6/2019, students at the Technical University in Esfarayen held a rally against the low quality of food served at the university's canteen. [size=100=200]",0,1571164633,IRN
6047425,760,SYR62824,62824,2019-06-22,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Syria (2000-) Syrian Arab Air Force,,1,Civilians (Syria),,7,17,Middle East,Syria,Idleb,Ariha,Ehsem,Kansafra,35.6599,36.4849,1,SNHR; SOHR; Liveuamap,Local partner-Other,"On 22 June 2019, regime warplanes carried out airstrikes targeting a school in Kansafra in Idleb, killing 1 person and wounding several other people.",1,1571164401,SYR
5236261,356,IND56410,56410,2019-06-22,2019,1,Protests,Peaceful protest,Protesters (India),Students (India); ABVP: Akhil Bharatiya Vidyarthi Parishad,6,,,0,60,Southern Asia,India,Jammu and Kashmir,Udhampur,Ramnagar,Dudu,32.8781,75.5147,2,Daily Excelsior,Subnational,"On 22 Jun, led by ABVP, locals and students of Government Higher Secondary School Rasli Gadhern Mjori staged a protest in the Dudu area (Udhampur, J&K), demanding more teaching staff at the school. [size=no report]",0,1561465333,IND
